finding_id,finding,item_id,model,tier,turn,layer,sub,sub_gloss,text,note
F8,语言层面的缺陷谱系,F8-C309,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,COD,语码侵入,现在回头talk 关于我的事,英文单词talk直接嵌入中文句子，且前后无空格分隔。
F8,语言层面的缺陷谱系,F8-C310,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,FAB,生造词,漫漫长途行,"自造搭配，语义模糊，应指""旅行清单/bucket list""，是编造的表达。"
F1,伪修正:模拟互动而非进行互动,F1-C90,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,DIS,话语层面问题,对于一个高级学生来说，让我们来谈谈您对日本的感受。,"伪调整：上一句刚问完关于书籍电影的问题尚未等学生回应，同一话轮内又直接跳转到全新的""日本""话题。"
F3,不放弃话题控制、不区分主次话题,F3-C399,Mistral-7B-Instruct-v0.3,HSK7,5,INT,S4,使新话题显著化,让我们来谈谈,"话语框架词，标记转入""日本""这一新话题。"
F5,空转:重复与无进展,F5-C121,Mistral-7B-Instruct-v0.3,HSK7,7,DEV,DIS,话语层面问题,您呢，您对日本有什么预期吗？您喜欢哪些食品和风俗？请与我分享你的想法。,"原地打转：同一话轮内在稍早已经问过几乎相同的问题（""您对日本有什么期望？您喜欢哪些食物和风俗？""），未获学生新回应即又重复问一遍。"
F5,空转:重复与无进展,F5-C122,Mistral-7B-Instruct-v0.3,HSK7,9,DEV,DIS,话语层面问题,您呢，您对日本有什么预期吗？您喜欢哪些食物和风俗？请与我分享你的想法。,原地打转：与t7、t8内容几乎逐字重复的问题连续第三次出现，没有实质信息推进。
F8,语言层面的缺陷谱系,F8-C311,Mistral-7B-Instruct-v0.3,HSK7,11,DEV,OTH,其他/整篇评述,妄想舞是一种日本的传统舞蹈，表示人们对美好之处的憧憬。,"编造的日本文化知识：""妄想舞""并非真实存在的日本传统舞蹈，可能误导学生对目标文化的认知。"
F8,语言层面的缺陷谱系,F8-C312,Mistral-7B-Instruct-v0.3,HSK7,11,DEV,OTH,其他/整篇评述,流泪舞则是一种表示情感和情绪的舞蹈。,"编造的日本文化知识：""流泪舞""并非真实存在的日本传统舞蹈。"
F3,不放弃话题控制、不区分主次话题,F3-C400,Mistral-7B-Instruct-v0.3,HSK7,11,INT,S1,放弃话题控制,有什么想要讨论的吗？,开放式相当于把下一话题决定权交给学生；学生(t12)同时提出三个话题(社会政治/科技/文化)未做取舍，t13老师全部展开，见t13的DIS不分主次标注。
F3,不放弃话题控制、不区分主次话题,F3-C401,Mistral-7B-Instruct-v0.3,HSK7,13,DEV,DIS,话语层面问题,在科技领域，人工智能和机器学习是非常热门的话题，它们的发展对世界各地的经济、社会和文化产生巨大影响。,"不分主次的话题处理：本轮把学生一次性提出的""社会与政治/科技/文化""三个话题逐一同等展开，没有取舍主次。"
F8,语言层面的缺陷谱系,F8-C313,Mistral-7B-Instruct-v0.3,HSK7,13,DEV,COD,语码侵入,东 Sea 事件,"""东海""被写成中英混合的""东 Sea""。"
F8,语言层面的缺陷谱系,F8-C314,Mistral-7B-Instruct-v0.3,HSK7,13,DEV,COD,语码侵入,这些争端的 root cause 和影响需要更加深入的分析,英文短语root cause嵌入中文正文。
F8,语言层面的缺陷谱系,F8-C315,Mistral-7B-Instruct-v0.3,HSK7,15,DEV,COD,语码侵入,帮助日本�ements itself as a global leader in the field.,文本出现乱码字符后直接接续英文从句，中英混杂且有编码损坏。
F8,语言层面的缺陷谱系,F8-C316,Mistral-7B-Instruct-v0.3,HSK7,15,DEV,COD,语码侵入,东 Sea 地区的主权Claim,"""东海""及""主权声索""分别被写成""东 Sea""和""主权Claim""，中英混杂。"
F8,语言层面的缺陷谱系,F8-C317,Mistral-7B-Instruct-v0.3,HSK7,17,DEV,COD,语码侵入,根据您提到的问题，似乎它们的 root cause 源于,英文短语root cause嵌入中文正文。
F8,语言层面的缺陷谱系,F8-C318,Mistral-7B-Instruct-v0.3,HSK7,17,DEV,COD,语码侵入,对于南海的主权Claim，还有争议,"""主权Claim""中英混合。"
F5,空转:重复与无进展,F5-C123,Mistral-7B-Instruct-v0.3,HSK7,-1,DLG,,对话级备注,,"开场轮以""此外/您对量子计算感兴趣吗""给出条件式相关放弃，学生选择量子计算后老师在此后长达8轮内持续深入该话题（属于良好的深入，不应算S3），但同时出现大量几乎逐字重复的收尾句式(""总体而言，量子计算是一个有前途的领域……"")，构成原地打转/停滞；t13出现指代错误(""她"")以及编造的书籍作者信息；t17在对话即将结束时突然抛出与量子计算无关的一大串新话题，由于对话到此结束，是否会真正跟进无法判断，已写入本note。"
F3,不放弃话题控制、不区分主次话题,F3-C402,Mistral-7B-Instruct-v0.3,HSK7,1,INT,S4,使新话题显著化,此外,话语框架词，标记从人工智能话题转入量子计算话题。
F3,不放弃话题控制、不区分主次话题,F3-C403,Mistral-7B-Instruct-v0.3,HSK7,1,INT,S1,放弃话题控制,您对量子计算感兴趣吗？如果是，那我们可以一起探讨一下量子计算的基本原理和应用场景。,"条件式放弃话题控制：""如果感兴趣""把是否深入该话题的决定权交给学生；学生(t2)确认感兴趣，此后t4起对话真正长期转入量子计算，跟随证据充分。"
F9,正面案例与清晰的手段实例,F9-C50,Mistral-7B-Instruct-v0.3,HSK7,1,INT,S1,放弃话题控制,您对量子计算感兴趣吗？如果是，那我们可以一起探讨一下量子计算的基本原理和应用场景。,"条件式放弃话题控制：""如果感兴趣""把是否深入该话题的决定权交给学生；学生(t2)确认感兴趣，此后t4起对话真正长期转入量子计算，跟随证据充分。"
F8,语言层面的缺陷谱系,F8-C319,Mistral-7B-Instruct-v0.3,HSK7,3,DEV,COD,语码侵入,amazing,"英文单词amazing直接嵌入中文句子""效果相当amazing""。"
F5,空转:重复与无进展,F5-C124,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,DIS,话语层面问题,总体而言，量子计算是一项非常有前途的科技领域，它有可能改变我们日常生活和工作方式，从而带来更大的创造力和效率。,"原地打转的起点：此类""总体而言，量子计算是一个有前途的领域……""总结句式在t5/7/11/13/15多轮中反复出现，内容高度重复，信息无实质推进。"
F5,空转:重复与无进展,F5-C125,Mistral-7B-Instruct-v0.3,HSK7,7,DEV,DIS,话语层面问题,总体而言，我觉得量子计算是一个非常有前途的领域，对于有兴趣的学习者来说，可以考虑在此领域进行研究和实践。,原地打转：与t5、t11等轮末尾总结句高度重复，缺乏新信息。
F5,空转:重复与无进展,F5-C126,Mistral-7B-Instruct-v0.3,HSK7,11,DEV,DIS,话语层面问题,总体而言，量子计算是一个有前途的领域，有可能为我们带来许多有价值的发现和创新。,原地打转：与t5、t7等轮末尾总结句高度重复，此模式还延续到t13、t15、t17，仅标注三处代表性证据。
F8,语言层面的缺陷谱系,F8-C320,Mistral-7B-Instruct-v0.3,HSK7,13,DEV,UNG,语法/表达错误,如果您一直坚持学习并努力，那么她一定可以成功。,"人称代词错误：此处应指学生""您/你""，却误用第三人称""她""。"
F8,语言层面的缺陷谱系,F8-C321,Mistral-7B-Instruct-v0.3,HSK7,13,DEV,OTH,其他/整篇评述,Steven A. Wolfe的《Quantum Computation and Quantum Information》,"编造的书籍作者信息：《Quantum Computation and Quantum Information》实际作者是Michael Nielsen与Isaac Chuang，并无""Steven A. Wolfe""版本，老师随后紧接着又给出正确的Nielsen/Chuang版本，两条信息互相矛盾。"
F3,不放弃话题控制、不区分主次话题,F3-C404,Mistral-7B-Instruct-v0.3,HSK7,1,INT,S2,选择显著话题,先来听听您的新鲜消息，最近有什么有趣或有价值的事情发生吗？,以学生自身近况为中心的简单话题。
F8,语言层面的缺陷谱系,F8-C322,Mistral-7B-Instruct-v0.3,HSK7,3,DEV,OTH,其他/整篇评述,这本书是由《普及心理学》系列中的第四部作品，在整个系列中是第二部专注于心理学的书籍。,"编造且自相矛盾的书籍系列信息（""第四部""与""第二部""自相矛盾），该书本身即是学生轮虚构的书名，老师在此基础上进一步添加了编造细节。"
F8,语言层面的缺陷谱系,F8-C323,Mistral-7B-Instruct-v0.3,HSK7,3,DEV,OTH,其他/整篇评述,包括：《人类心理学》（作者：罗伯特·叶迪斯）、《人类情感学》（作者：罗伯特·彼得森）等。,编造的书籍与作者信息，均非真实存在的著作，可能误导学生。
F8,语言层面的缺陷谱系,F8-C324,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,MLF,元语言/修正问题,（jiāozài huà）,"拼音标注错误：""复杂化""正确拼音应为fùzá huà，此处完全错误。"
F8,语言层面的缺陷谱系,F8-C325,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,MLF,元语言/修正问题,（shìjiā shì）,"拼音标注错误：""实际上""正确拼音应为shíjì shàng。"
F8,语言层面的缺陷谱系,F8-C326,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,MLF,元语言/修正问题,（tuòbà）,"拼音标注错误：""突破""正确拼音应为tūpò。"
F8,语言层面的缺陷谱系,F8-C327,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,FAB,生造词,突破是指突然破破穿梭、突然取得突破,"""破破穿梭""是不成立的生造搭配，语义不通。"
F8,语言层面的缺陷谱系,F8-C328,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,MLF,元语言/修正问题,（zhùnzhi）,"拼音标注错误：""转折""正确拼音应为zhuǎnzhé。"
F8,语言层面的缺陷谱系,F8-C329,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,COD,语码侵入,一个 sudden change or turning point,英文短语嵌入中文释义句子中。
F8,语言层面的缺陷谱系,F8-C330,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,MLF,元语言/修正问题,（chāoyú）,"拼音标注错误：""超越""正确拼音应为chāoyuè。"
F8,语言层面的缺陷谱系,F8-C331,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,MLF,元语言/修正问题,（mèichí）,"拼音标注错误：""矛盾""正确拼音应为máodùn，偏差很大。"
F8,语言层面的缺陷谱系,F8-C332,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,MLF,元语言/修正问题,（yǎnyǐn）,"拼音标注错误：""吸引""正确拼音应为xīyǐn。"
F8,语言层面的缺陷谱系,F8-C333,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,MLF,元语言/修正问题,（chuánzuò）,"拼音标注错误：""创造""正确拼音应为chuàngzào。"
F8,语言层面的缺陷谱系,F8-C334,Mistral-7B-Instruct-v0.3,HSK7,7,DEV,UNG,语法/表达错误,使文章更有颤抖和生动性,"""颤抖""（发抖/哆嗦）用词错误，与""生动性""搭配语义不通。"
F8,语言层面的缺陷谱系,F8-C335,Mistral-7B-Instruct-v0.3,HSK7,9,DEV,UNG,语法/表达错误,很抱歉不能当作一个人对话的形式回答您,表达生硬不通，语序及用词欧化，意思含混。
F8,语言层面的缺陷谱系,F8-C336,Mistral-7B-Instruct-v0.3,HSK7,9,DEV,COD,语码侵入,继续学习中文的 journey 非常有趣,英文单词journey嵌入中文正文。
F8,语言层面的缺陷谱系,F8-C337,Mistral-7B-Instruct-v0.3,HSK7,9,DEV,COD,语码侵入,在此，我向您祝愿您的学习充满 Success！,英文单词Success嵌入中文正文。
F8,语言层面的缺陷谱系,F8-C338,Mistral-7B-Instruct-v0.3,HSK7,11,DEV,COD,语码侵入,学习中文是一个很酷的 Journey,英文单词Journey嵌入中文正文。
F8,语言层面的缺陷谱系,F8-C339,Mistral-7B-Instruct-v0.3,HSK7,11,DEV,COD,语码侵入,有趣 yet 有益的途径,英文连词yet嵌入中文正文。
F8,语言层面的缺陷谱系,F8-C340,Mistral-7B-Instruct-v0.3,HSK7,11,DEV,UNG,语法/表达错误,非常高兴知道您的表情！,"""表情""（面部表情）用词错误，语境中学生并未发送表情，语义不通，应为""反应/回复""之类。"
F8,语言层面的缺陷谱系,F8-C341,Mistral-7B-Instruct-v0.3,HSK7,13,DEV,MLF,元语言/修正问题,"但我发现您在这些句子中使用了一些比HSK7级别的单词，例如：electronic(电子), digital(数字) 和 advanced level(高级) 等。","幻影纠错：学生上一轮(t12)原文中并未出现electronic/digital/advanced level等词，此处凭空捏造了并不存在的""超纲用词""问题。"
F8,语言层面的缺陷谱系,F8-C342,Mistral-7B-Instruct-v0.3,HSK7,13,DEV,COD,语码侵入,"electronic(电子), digital(数字) 和 advanced level(高级)",英文词汇直接嵌入中文正文（即使作为释义也超出拼音注音的教学惯例）。
F3,不放弃话题控制、不区分主次话题,F3-C405,Mistral-7B-Instruct-v0.3,HSK7,15,INT,S2,选择显著话题,好的，我们可以一起讨论一些有趣的话题，例如：,随后列出的歌曲/电影/书籍/科技产品等均为贴近学生个人生活的简单具体话题。
F5,空转:重复与无进展,F5-C127,Mistral-7B-Instruct-v0.3,HSK7,-1,DLG,,对话级备注,,"本对话是本批次伪调整最密集的样本：开场轮(t1)、t7、t11、t13共出现约9处""（如果学生……）""式条件分支自问自答/教案化文字，老师把面向学生的对话写成了面向人类教师的教学脚本，属于codebook中""比同一话轮任何S代码都重要""的典型情形；t7中还出现了codebook例句本身描述的""编造错误再纠正""（comfortable and energy efficient）情形；t9整段几乎逐字复读t8学生话语，构成原地打转；t11中出现编造的欧洲城市""邦德伦""（应为毕尔巴鄂Bilbao的音译，此译名系自造）以及大量英文单词直接嵌入中文正文的代码侵入现象。"
